,lat,long,people,weekend_mean,workdays_mean,day_mean,night_mean,metro,metro_dist,price
414,"(55.686, 55.689]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.012683536573060504,10000000.0
415,"(55.686, 55.689]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.01998429633487196,10000000.0
416,"(55.686, 55.689]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.016415934332220626,10000000.0
417,"(55.686, 55.689]","(37.654, 37.661]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.011446960295204051,10000000.0
418,"(55.686, 55.689]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.010250995073650177,10000000.0
419,"(55.686, 55.689]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.013843153542456679,10000000.0
420,"(55.686, 55.689]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.018539560404716243,10000000.0
421,"(55.686, 55.689]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.01799347937448816,10000000.0
422,"(55.686, 55.689]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.020403806017509275,10000000.0
423,"(55.686, 55.689]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.024927200003212826,10000000.0
424,"(55.686, 55.689]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Печатники,0.020135798966020087,10000000.0
425,"(55.686, 55.689]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Печатники,0.012547924131102416,10000000.0
426,"(55.686, 55.689]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Печатники,0.006418753773123397,10000000.0
427,"(55.686, 55.689]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Печатники,0.006119673193885786,10000000.0
428,"(55.686, 55.689]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Печатники,0.012091335740928364,10000000.0
429,"(55.686, 55.689]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Волжская,0.007812841992506439,10000000.0
430,"(55.686, 55.689]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Волжская,0.003548309456627431,10000000.0
431,"(55.686, 55.689]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Волжская,0.00875445600823573,10000000.0
432,"(55.689, 55.692]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.015386581816629618,10000000.0
433,"(55.689, 55.692]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.014508511295091325,10000000.0
434,"(55.689, 55.692]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.017226343198708763,10000000.0
435,"(55.689, 55.692]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Университет,0.012385386550276843,10000000.0
436,"(55.689, 55.692]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Университет,0.0049696881189841,10000000.0
437,"(55.689, 55.692]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Университет,0.002915098626118541,89627.0
438,"(55.689, 55.692]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Университет,0.010237079661702023,10000000.0
439,"(55.689, 55.692]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Профсоюзная,0.017037444057135705,10000000.0
440,"(55.689, 55.692]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0,Профсоюзная,0.01301439587534018,10000000.0
441,"(55.689, 55.692]","(37.563, 37.571]",0.0,0.0,0.0,0.0,0.0,Академическая,0.008367586270839942,10000000.0
442,"(55.689, 55.692]","(37.571, 37.578]",0.0,0.0,0.0,0.0,0.0,Академическая,0.002473155878623037,10000000.0
443,"(55.689, 55.692]","(37.578, 37.586]",0.0,0.0,0.0,0.0,0.0,Академическая,0.0073970602268735655,10000000.0
444,"(55.689, 55.692]","(37.586, 37.593]",0.0,0.0,0.0,0.0,0.0,Академическая,0.01469069433348984,10000000.0
445,"(55.689, 55.692]","(37.593, 37.601]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.020108674744999867,21456.0
446,"(55.689, 55.692]","(37.601, 37.608]",0.0,0.0,0.0,0.0,0.0,Нагорная,0.018563539533177745,42000.0
447,"(55.689, 55.692]","(37.608, 37.616]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.01272053851061995,10000000.0
448,"(55.689, 55.692]","(37.616, 37.624]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.00722579407401228,53428.66666666666
449,"(55.689, 55.692]","(37.624, 37.631]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.008106300019123429,10000000.0
450,"(55.689, 55.692]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.013846013866820687,10000000.0
451,"(55.689, 55.692]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.02074155490796204,10000000.0
452,"(55.689, 55.692]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.018406056068581908,10000000.0
453,"(55.689, 55.692]","(37.654, 37.661]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.014153900522470087,10000000.0
454,"(55.689, 55.692]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.013205411769422458,10000000.0
455,"(55.689, 55.692]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.01615341759504879,10000000.0
456,"(55.689, 55.692]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.01567594654239729,10000000.0
457,"(55.689, 55.692]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.01502615386584691,10000000.0
458,"(55.689, 55.692]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.017841953368398958,10000000.0
459,"(55.689, 55.692]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.022877615697448644,10000000.0
460,"(55.689, 55.692]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Печатники,0.01960434645684489,10000000.0
461,"(55.689, 55.692]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Печатники,0.01167606097962552,10000000.0
462,"(55.689, 55.692]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Печатники,0.004481115932445535,45429.0
463,"(55.689, 55.692]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Печатники,0.004041088962148151,10000000.0
464,"(55.689, 55.692]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Печатники,0.011183934906815358,10000000.0
465,"(55.689, 55.692]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Волжская,0.006998607004245948,10000000.0
466,"(55.689, 55.692]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Волжская,0.0007283543093852887,10000000.0
467,"(55.689, 55.692]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Волжская,0.00803619935044814,10000000.0
468,"(55.692, 55.694]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.01774392572120732,10000000.0
469,"(55.692, 55.694]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.016988139980576984,10000000.0
470,"(55.692, 55.694]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.019360963302469874,10000000.0
471,"(55.692, 55.694]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Университет,0.012401524099875732,10000000.0
472,"(55.692, 55.694]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Университет,0.005009770453822384,53473.0
473,"(55.692, 55.694]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Университет,0.0029829180344116447,10000000.0
474,"(55.692, 55.694]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Университет,0.01025659787649166,10000000.0
475,"(55.692, 55.694]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Университет,0.017719983069972068,45480.0
476,"(55.692, 55.694]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0,Профсоюзная,0.015395600020785957,10000000.0
477,"(55.692, 55.694]","(37.563, 37.571]",0.0,0.0,0.0,0.0,0.0,Академическая,0.00940034573831702,10000000.0
478,"(55.692, 55.694]","(37.571, 37.578]",0.0,0.0,0.0,0.0,0.0,Академическая,0.0049463622997020324,24591.0
479,"(55.692, 55.694]","(37.578, 37.586]",0.0,0.0,0.0,0.0,0.0,Академическая,0.008547894477585735,10000000.0
480,"(55.692, 55.694]","(37.586, 37.593]",0.0,0.0,0.0,0.0,0.0,Академическая,0.015302499795784227,10000000.0
481,"(55.692, 55.694]","(37.593, 37.601]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.017950175486613942,10000000.0
482,"(55.692, 55.694]","(37.601, 37.608]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.020500295119826185,10000000.0
483,"(55.692, 55.694]","(37.608, 37.616]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.014186687421669153,10000000.0
484,"(55.692, 55.694]","(37.616, 37.624]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.009574032588205007,35000.0
485,"(55.692, 55.694]","(37.624, 37.631]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.010254857385650034,69903.0
486,"(55.692, 55.694]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.015204015916861284,10000000.0
487,"(55.692, 55.694]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.02167168890511269,10000000.0
488,"(55.692, 55.694]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.017289201832352236,10000000.0
489,"(55.692, 55.694]","(37.654, 37.661]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.015048803939180774,10000000.0
490,"(55.692, 55.694]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.01568065368535156,10000000.0
491,"(55.692, 55.694]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.017614916973977948,10000000.0
492,"(55.692, 55.694]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.013335490242212185,10000000.0
493,"(55.692, 55.694]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.012565241740617043,10000000.0
494,"(55.692, 55.694]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.01582514770863646,10000000.0
495,"(55.692, 55.694]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.02134210158349424,10000000.0
496,"(55.692, 55.694]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Печатники,0.019505906797686486,10000000.0
497,"(55.692, 55.694]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Печатники,0.011510013032136779,10000000.0
498,"(55.692, 55.694]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Печатники,0.004028697059849764,10000000.0
499,"(55.692, 55.694]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Печатники,0.003532760959932122,10000000.0
500,"(55.692, 55.694]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Печатники,0.011010467746644916,10000000.0
501,"(55.692, 55.694]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Волжская,0.007258133368840718,10000000.0
502,"(55.692, 55.694]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Волжская,0.002056817930687787,10000000.0
503,"(55.692, 55.694]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Волжская,0.008263201558726603,10000000.0
504,"(55.694, 55.697]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.02013571205594331,10000000.0
505,"(55.694, 55.697]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.019472978714100628,10000000.0
506,"(55.694, 55.697]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Университет,0.020687624319870854,10000000.0
507,"(55.694, 55.697]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Университет,0.012911150219862298,10000000.0
508,"(55.694, 55.697]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Университет,0.006164235556826447,10000000.0
509,"(55.694, 55.697]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Университет,0.00466881141191952,10000000.0
510,"(55.694, 55.697]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Университет,0.010867281168724078,10000000.0
511,"(55.694, 55.697]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.01634611014890501,10000000.0
512,"(55.694, 55.697]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.014980998531475956,10000000.0
513,"(55.694, 55.697]","(37.563, 37.571]",0.0,0.0,0.0,0.0,0.0,Академическая,0.010918630866547487,10000000.0
514,"(55.694, 55.697]","(37.571, 37.578]",0.0,0.0,0.0,0.0,0.0,Академическая,0.007437506302514448,10000000.0
515,"(55.694, 55.697]","(37.578, 37.586]",0.0,0.0,0.0,0.0,0.0,Академическая,0.010193944280795795,10000000.0
516,"(55.694, 55.697]","(37.586, 37.593]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.012849466915015465,10000000.0
517,"(55.694, 55.697]","(37.593, 37.601]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.015892098665691506,10000000.0
518,"(55.694, 55.697]","(37.601, 37.608]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.021272254229396537,10000000.0
519,"(55.694, 55.697]","(37.608, 37.616]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.015912639630189237,13692.0
520,"(55.694, 55.697]","(37.616, 37.624]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.011983826600887329,10000000.0
521,"(55.694, 55.697]","(37.624, 37.631]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.012534436564925616,10000000.0
522,"(55.694, 55.697]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.016825935338051625,10000000.0
523,"(55.694, 55.697]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.0203731809003864,10000000.0
524,"(55.694, 55.697]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.015169591293100413,10000000.0
525,"(55.694, 55.697]","(37.654, 37.661]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.012556532164566724,10000000.0
526,"(55.694, 55.697]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.01406116993709187,10000000.0
527,"(55.694, 55.697]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.01596512762241545,10000000.0
528,"(55.694, 55.697]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.011065048576486807,10000000.0
529,"(55.694, 55.697]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.010123502358374857,10000000.0
530,"(55.694, 55.697]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.013965503929326651,10000000.0
531,"(55.694, 55.697]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.020002132386324808,10000000.0
532,"(55.694, 55.697]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Печатники,0.019726388417550648,10000000.0
533,"(55.694, 55.697]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Печатники,0.011879831648638926,10000000.0
534,"(55.694, 55.697]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Печатники,0.004988025661530487,10000000.0
535,"(55.694, 55.697]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Печатники,0.0045967814827404035,10000000.0
536,"(55.694, 55.697]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Печатники,0.01139650823717302,10000000.0
537,"(55.694, 55.697]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Волжская,0.008299427691107314,10000000.0
538,"(55.694, 55.697]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Волжская,0.004520011061937629,10000000.0
539,"(55.694, 55.697]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Волжская,0.00919132743406422,10000000.0
540,"(55.697, 55.7]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.02303620845538249,10000000.0
541,"(55.697, 55.7]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.022459227502293826,10000000.0
542,"(55.697, 55.7]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Университет,0.02144662677439416,10000000.0
543,"(55.697, 55.7]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Университет,0.014095311277155197,10000000.0
544,"(55.697, 55.7]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Университет,0.008365273456384534,10000000.0
545,"(55.697, 55.7]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Университет,0.007333334848492745,10000000.0
546,"(55.697, 55.7]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Университет,0.012250624473885122,10000000.0
547,"(55.697, 55.7]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.013655450084128114,10000000.0
548,"(55.697, 55.7]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.011987756962837704,20800.0
549,"(55.697, 55.7]","(37.563, 37.571]",0.0,0.0,0.0,0.0,0.0,Академическая,0.013142925853853972,10000000.0
550,"(55.697, 55.7]","(37.571, 37.578]",0.0,0.0,0.0,0.0,0.0,Академическая,0.010432473340484593,10000000.0
551,"(55.697, 55.7]","(37.578, 37.586]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.011094088515965059,10000000.0
552,"(55.697, 55.7]","(37.586, 37.593]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.009900949449424334,10000000.0
553,"(55.697, 55.7]","(37.593, 37.601]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.01361906017315632,10000000.0
554,"(55.697, 55.7]","(37.601, 37.608]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.019632340665342425,10000000.0
555,"(55.697, 55.7]","(37.608, 37.616]",0.0,0.0,0.0,0.0,0.0,Тульская,0.01492715981022527,10000000.0
556,"(55.697, 55.7]","(37.616, 37.624]",0.0,0.0,0.0,0.0,0.0,Тульская,0.01082682317209874,10000000.0
557,"(55.697, 55.7]","(37.624, 37.631]",0.0,0.0,0.0,0.0,0.0,Тульская,0.011596124352554964,10000000.0
558,"(55.697, 55.7]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0,Тульская,0.016254848507448173,41580.0
559,"(55.697, 55.7]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.018681715659968613,10000000.0
560,"(55.697, 55.7]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.012808454239280979,10000000.0
561,"(55.697, 55.7]","(37.654, 37.661]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.009571128460105724,10000000.0
562,"(55.697, 55.7]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.011474166636397748,10000000.0
563,"(55.697, 55.7]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.014314513613811891,10000000.0
564,"(55.697, 55.7]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.008512067903864834,10000000.0
565,"(55.697, 55.7]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.007246054098612177,10000000.0
566,"(55.697, 55.7]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.012043890567421778,10000000.0
567,"(55.697, 55.7]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.01871110098310777,10000000.0
568,"(55.697, 55.7]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Печатники,0.020396333003756473,10000000.0
569,"(55.697, 55.7]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Печатники,0.012961882579318958,10000000.0
570,"(55.697, 55.7]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Печатники,0.007194470098633801,10000000.0
571,"(55.697, 55.7]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Печатники,0.006928953744983023,10000000.0
572,"(55.697, 55.7]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Печатники,0.012520399354653258,10000000.0
573,"(55.697, 55.7]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Волжская,0.010238188316296257,3139.0
574,"(55.697, 55.7]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Волжская,0.007508029035643431,10000000.0
575,"(55.697, 55.7]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Кузьминки,0.008302927194662711,10000000.0
576,"(55.7, 55.703]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.02595933165549168,10000000.0
577,"(55.7, 55.703]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.025448711165789274,61715.0
578,"(55.7, 55.703]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Университет,0.0225818024081385,56040.0
579,"(55.7, 55.703]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Университет,0.01576888708818565,10000000.0
580,"(55.7, 55.703]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Университет,0.010952524823078064,10000000.0
581,"(55.7, 55.703]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Университет,0.010186157273484821,10000000.0
582,"(55.7, 55.703]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Университет,0.014144179014711409,10000000.0
583,"(55.7, 55.703]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.011124177138112059,10000000.0
584,"(55.7, 55.703]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.008999017557491728,10000000.0
585,"(55.7, 55.703]","(37.563, 37.571]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.012276698131012356,10000000.0
586,"(55.7, 55.703]","(37.571, 37.578]",0.0,0.0,0.0,0.0,0.0,Академическая,0.013429687263667115,10000000.0
587,"(55.7, 55.703]","(37.578, 37.586]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.008602255518179417,30553.5
588,"(55.7, 55.703]","(37.586, 37.593]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.006996341901310741,10000000.0
589,"(55.7, 55.703]","(37.593, 37.601]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.011678989682332677,10000000.0
590,"(55.7, 55.703]","(37.601, 37.608]",0.0,0.0,0.0,0.0,0.0,Шаболовская,0.017703403627547968,12000.0
591,"(55.7, 55.703]","(37.608, 37.616]",0.0,0.0,0.0,0.0,0.0,Тульская,0.012990769800132092,10000000.0
592,"(55.7, 55.703]","(37.616, 37.624]",0.0,0.0,0.0,0.0,0.0,Тульская,0.007947332885938132,10000000.0
593,"(55.7, 55.703]","(37.624, 37.631]",0.0,0.0,0.0,0.0,0.0,Тульская,0.008967167891811649,10000000.0
594,"(55.7, 55.703]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0,Тульская,0.014496899668553604,10000000.0
595,"(55.7, 55.703]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.017347809660010826,10000000.0
596,"(55.7, 55.703]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.01077016712961332,65455.0
597,"(55.7, 55.703]","(37.654, 37.661]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.006598977193466736,10000000.0
598,"(55.7, 55.703]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.00914311216161497,10000000.0
599,"(55.7, 55.703]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.013150106463447374,10000000.0
600,"(55.7, 55.703]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.0063620201194275,10000000.0
601,"(55.7, 55.703]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.004530485625185092,10000000.0
602,"(55.7, 55.703]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.010633687036960686,10000000.0
603,"(55.7, 55.703]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.017836067391666002,10000000.0
604,"(55.7, 55.703]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Печатники,0.021468358111420074,10000000.0
605,"(55.7, 55.703]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Печатники,0.014590764202059563,10000000.0
606,"(55.7, 55.703]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Печатники,0.009830584926655506,10000000.0
607,"(55.7, 55.703]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.007972032363198916,10000000.0
608,"(55.7, 55.703]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.011068120888379857,10000000.0
609,"(55.7, 55.703]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Волжская,0.012600019841253142,24000.0
610,"(55.7, 55.703]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Волжская,0.010502880557261066,10000000.0
611,"(55.7, 55.703]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Кузьминки,0.0060892199828797575,10000000.0
612,"(55.703, 55.706]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Минская,0.02820174746358205,10000000.0
613,"(55.703, 55.706]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.028440409631363364,10000000.0
614,"(55.703, 55.706]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Университет,0.024039920964933736,10000000.0
615,"(55.703, 55.706]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Университет,0.017794319318254318,10000000.0
616,"(55.703, 55.706]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Университет,0.013709040812551114,10000000.0
617,"(55.703, 55.706]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Университет,0.013104876954791242,10000000.0
618,"(55.703, 55.706]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.015306479575661287,10000000.0
619,"(55.703, 55.706]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.008889506004277004,10000000.0
620,"(55.703, 55.706]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.006021487939041836,10000000.0
621,"(55.703, 55.706]","(37.563, 37.571]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.010295305580699592,10000000.0
622,"(55.703, 55.706]","(37.571, 37.578]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.013433867648598087,10000000.0
623,"(55.703, 55.706]","(37.578, 37.586]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.006551244156649176,10000000.0
