,lat,long,people,weekend_mean,workdays_mean,day_mean,night_mean,metro,metro_dist
456,"(55.689, 55.692]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.01567594654239729
457,"(55.689, 55.692]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.01502615386584691
458,"(55.689, 55.692]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.01784195336839896
459,"(55.689, 55.692]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.022877615697448644
460,"(55.689, 55.692]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Печатники,0.019604346456844893
461,"(55.689, 55.692]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Печатники,0.01167606097962552
462,"(55.689, 55.692]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Печатники,0.004481115932445535
463,"(55.689, 55.692]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Печатники,0.004041088962148151
464,"(55.689, 55.692]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Печатники,0.011183934906815358
465,"(55.689, 55.692]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Волжская,0.006998607004245948
466,"(55.689, 55.692]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Волжская,0.0007283543093852886
467,"(55.689, 55.692]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Волжская,0.00803619935044814
468,"(55.692, 55.694]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.01774392572120732
469,"(55.692, 55.694]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.016988139980576984
470,"(55.692, 55.694]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.019360963302469874
471,"(55.692, 55.694]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Университет,0.012401524099875732
472,"(55.692, 55.694]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Университет,0.005009770453822384
473,"(55.692, 55.694]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Университет,0.002982918034411644
474,"(55.692, 55.694]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Университет,0.01025659787649166
475,"(55.692, 55.694]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Университет,0.017719983069972068
476,"(55.692, 55.694]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0,Профсоюзная,0.015395600020785957
477,"(55.692, 55.694]","(37.563, 37.571]",0.0,0.0,0.0,0.0,0.0,Академическая,0.00940034573831702
478,"(55.692, 55.694]","(37.571, 37.578]",0.0,0.0,0.0,0.0,0.0,Академическая,0.004946362299702031
479,"(55.692, 55.694]","(37.578, 37.586]",0.0,0.0,0.0,0.0,0.0,Академическая,0.008547894477585735
480,"(55.692, 55.694]","(37.586, 37.593]",0.0,0.0,0.0,0.0,0.0,Академическая,0.015302499795784229
481,"(55.692, 55.694]","(37.593, 37.601]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.017950175486613942
482,"(55.692, 55.694]","(37.601, 37.608]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.020500295119826182
483,"(55.692, 55.694]","(37.608, 37.616]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.014186687421669154
484,"(55.692, 55.694]","(37.616, 37.624]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.009574032588205009
485,"(55.692, 55.694]","(37.624, 37.631]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.010254857385650034
486,"(55.692, 55.694]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.015204015916861284
487,"(55.692, 55.694]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.021671688905112695
488,"(55.692, 55.694]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.017289201832352236
489,"(55.692, 55.694]","(37.654, 37.661]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.015048803939180776
490,"(55.692, 55.694]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0,Коломенское,0.01568065368535156
491,"(55.692, 55.694]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.017614916973977948
492,"(55.692, 55.694]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.013335490242212185
493,"(55.692, 55.694]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.012565241740617045
494,"(55.692, 55.694]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.01582514770863646
495,"(55.692, 55.694]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.021342101583494238
496,"(55.692, 55.694]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Печатники,0.019505906797686486
497,"(55.692, 55.694]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Печатники,0.011510013032136782
498,"(55.692, 55.694]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Печатники,0.0040286970598497635
499,"(55.692, 55.694]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Печатники,0.003532760959932122
500,"(55.692, 55.694]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Печатники,0.011010467746644916
501,"(55.692, 55.694]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Волжская,0.007258133368840718
502,"(55.692, 55.694]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Волжская,0.002056817930687787
503,"(55.692, 55.694]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Волжская,0.008263201558726603
504,"(55.694, 55.697]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.02013571205594331
505,"(55.694, 55.697]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.019472978714100628
506,"(55.694, 55.697]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Университет,0.020687624319870854
507,"(55.694, 55.697]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Университет,0.012911150219862298
508,"(55.694, 55.697]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Университет,0.006164235556826447
509,"(55.694, 55.697]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Университет,0.0046688114119195195
510,"(55.694, 55.697]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Университет,0.010867281168724078
511,"(55.694, 55.697]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.01634611014890501
512,"(55.694, 55.697]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.014980998531475956
513,"(55.694, 55.697]","(37.563, 37.571]",0.0,0.0,0.0,0.0,0.0,Академическая,0.010918630866547489
514,"(55.694, 55.697]","(37.571, 37.578]",0.0,0.0,0.0,0.0,0.0,Академическая,0.007437506302514448
515,"(55.694, 55.697]","(37.578, 37.586]",0.0,0.0,0.0,0.0,0.0,Академическая,0.010193944280795795
516,"(55.694, 55.697]","(37.586, 37.593]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.012849466915015465
517,"(55.694, 55.697]","(37.593, 37.601]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.015892098665691506
518,"(55.694, 55.697]","(37.601, 37.608]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.021272254229396537
519,"(55.694, 55.697]","(37.608, 37.616]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.015912639630189237
520,"(55.694, 55.697]","(37.616, 37.624]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.011983826600887327
521,"(55.694, 55.697]","(37.624, 37.631]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.012534436564925616
522,"(55.694, 55.697]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0,Нагатинская,0.016825935338051625
523,"(55.694, 55.697]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.020373180900386405
524,"(55.694, 55.697]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.015169591293100413
525,"(55.694, 55.697]","(37.654, 37.661]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.012556532164566725
526,"(55.694, 55.697]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.01406116993709187
527,"(55.694, 55.697]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.01596512762241545
528,"(55.694, 55.697]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.01106504857648681
529,"(55.694, 55.697]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.010123502358374854
530,"(55.694, 55.697]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.013965503929326653
531,"(55.694, 55.697]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.020002132386324808
532,"(55.694, 55.697]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Печатники,0.019726388417550648
533,"(55.694, 55.697]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Печатники,0.011879831648638926
534,"(55.694, 55.697]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Печатники,0.004988025661530487
535,"(55.694, 55.697]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Печатники,0.004596781482740402
536,"(55.694, 55.697]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Печатники,0.011396508237173019
537,"(55.694, 55.697]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Волжская,0.008299427691107314
538,"(55.694, 55.697]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Волжская,0.004520011061937629
539,"(55.694, 55.697]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Волжская,0.009191327434064218
540,"(55.697, 55.7]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.023036208455382495
541,"(55.697, 55.7]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.022459227502293823
542,"(55.697, 55.7]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Университет,0.021446626774394153
543,"(55.697, 55.7]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Университет,0.014095311277155197
544,"(55.697, 55.7]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Университет,0.008365273456384534
545,"(55.697, 55.7]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Университет,0.007333334848492746
546,"(55.697, 55.7]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Университет,0.012250624473885122
547,"(55.697, 55.7]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.013655450084128114
548,"(55.697, 55.7]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.011987756962837704
549,"(55.697, 55.7]","(37.563, 37.571]",0.0,0.0,0.0,0.0,0.0,Академическая,0.013142925853853972
550,"(55.697, 55.7]","(37.571, 37.578]",0.0,0.0,0.0,0.0,0.0,Академическая,0.010432473340484593
551,"(55.697, 55.7]","(37.578, 37.586]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.01109408851596506
552,"(55.697, 55.7]","(37.586, 37.593]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.009900949449424334
553,"(55.697, 55.7]","(37.593, 37.601]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.013619060173156321
554,"(55.697, 55.7]","(37.601, 37.608]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.019632340665342425
555,"(55.697, 55.7]","(37.608, 37.616]",0.0,0.0,0.0,0.0,0.0,Тульская,0.01492715981022527
556,"(55.697, 55.7]","(37.616, 37.624]",0.0,0.0,0.0,0.0,0.0,Тульская,0.010826823172098739
557,"(55.697, 55.7]","(37.624, 37.631]",0.0,0.0,0.0,0.0,0.0,Тульская,0.011596124352554964
558,"(55.697, 55.7]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0,Тульская,0.016254848507448173
559,"(55.697, 55.7]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.018681715659968613
560,"(55.697, 55.7]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.012808454239280979
561,"(55.697, 55.7]","(37.654, 37.661]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.009571128460105724
562,"(55.697, 55.7]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.011474166636397748
563,"(55.697, 55.7]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.014314513613811891
564,"(55.697, 55.7]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.008512067903864834
565,"(55.697, 55.7]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.007246054098612176
566,"(55.697, 55.7]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.012043890567421778
567,"(55.697, 55.7]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.018711100983107777
568,"(55.697, 55.7]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Печатники,0.020396333003756473
569,"(55.697, 55.7]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Печатники,0.012961882579318958
570,"(55.697, 55.7]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Печатники,0.007194470098633801
571,"(55.697, 55.7]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Печатники,0.006928953744983023
572,"(55.697, 55.7]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Печатники,0.012520399354653258
573,"(55.697, 55.7]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Волжская,0.010238188316296255
574,"(55.697, 55.7]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Волжская,0.007508029035643432
575,"(55.697, 55.7]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Кузьминки,0.008302927194662711
576,"(55.7, 55.703]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.02595933165549168
577,"(55.7, 55.703]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.025448711165789274
578,"(55.7, 55.703]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Университет,0.0225818024081385
579,"(55.7, 55.703]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Университет,0.01576888708818565
580,"(55.7, 55.703]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Университет,0.010952524823078064
581,"(55.7, 55.703]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Университет,0.010186157273484818
582,"(55.7, 55.703]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Университет,0.01414417901471141
583,"(55.7, 55.703]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.011124177138112059
584,"(55.7, 55.703]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.008999017557491728
585,"(55.7, 55.703]","(37.563, 37.571]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.012276698131012356
586,"(55.7, 55.703]","(37.571, 37.578]",0.0,0.0,0.0,0.0,0.0,Академическая,0.013429687263667115
587,"(55.7, 55.703]","(37.578, 37.586]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.008602255518179417
588,"(55.7, 55.703]","(37.586, 37.593]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.006996341901310741
589,"(55.7, 55.703]","(37.593, 37.601]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.011678989682332675
590,"(55.7, 55.703]","(37.601, 37.608]",0.0,0.0,0.0,0.0,0.0,Шаболовская,0.01770340362754797
591,"(55.7, 55.703]","(37.608, 37.616]",0.0,0.0,0.0,0.0,0.0,Тульская,0.012990769800132093
592,"(55.7, 55.703]","(37.616, 37.624]",0.0,0.0,0.0,0.0,0.0,Тульская,0.007947332885938132
593,"(55.7, 55.703]","(37.624, 37.631]",0.0,0.0,0.0,0.0,0.0,Тульская,0.008967167891811649
594,"(55.7, 55.703]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0,Тульская,0.014496899668553604
595,"(55.7, 55.703]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.017347809660010823
596,"(55.7, 55.703]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.01077016712961332
597,"(55.7, 55.703]","(37.654, 37.661]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.0065989771934667355
598,"(55.7, 55.703]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.00914311216161497
599,"(55.7, 55.703]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.013150106463447374
600,"(55.7, 55.703]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.006362020119427501
601,"(55.7, 55.703]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.004530485625185092
602,"(55.7, 55.703]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.010633687036960686
603,"(55.7, 55.703]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.017836067391666002
604,"(55.7, 55.703]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Печатники,0.021468358111420074
605,"(55.7, 55.703]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Печатники,0.014590764202059564
606,"(55.7, 55.703]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Печатники,0.009830584926655506
607,"(55.7, 55.703]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.007972032363198916
608,"(55.7, 55.703]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.011068120888379857
609,"(55.7, 55.703]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Волжская,0.012600019841253142
610,"(55.7, 55.703]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Волжская,0.010502880557261066
611,"(55.7, 55.703]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Кузьминки,0.0060892199828797575
612,"(55.703, 55.706]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Минская,0.028201747463582047
613,"(55.703, 55.706]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Проспект Вернадского,0.028440409631363357
614,"(55.703, 55.706]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Университет,0.024039920964933736
615,"(55.703, 55.706]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Университет,0.01779431931825432
616,"(55.703, 55.706]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Университет,0.013709040812551114
617,"(55.703, 55.706]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Университет,0.013104876954791242
618,"(55.703, 55.706]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.015306479575661286
619,"(55.703, 55.706]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.008889506004277004
620,"(55.703, 55.706]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.0060214879390418355
621,"(55.703, 55.706]","(37.563, 37.571]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.010295305580699592
622,"(55.703, 55.706]","(37.571, 37.578]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.013433867648598089
623,"(55.703, 55.706]","(37.578, 37.586]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.006551244156649176
624,"(55.703, 55.706]","(37.586, 37.593]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.004227150340361473
625,"(55.703, 55.706]","(37.593, 37.601]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.01026249482338553
626,"(55.703, 55.706]","(37.601, 37.608]",0.0,0.0,0.0,0.0,0.0,Шаболовская,0.014773303625117046
627,"(55.703, 55.706]","(37.608, 37.616]",46.85213293650792,43.250347222222246,48.292847222222214,47.29153754094228,45.53391912320484,Тульская,0.011519552942716348
628,"(55.703, 55.706]","(37.616, 37.624]",0.0,0.0,0.0,0.0,0.0,Тульская,0.0052057756386473825
629,"(55.703, 55.706]","(37.624, 37.631]",0.0,0.0,0.0,0.0,0.0,Тульская,0.0066595870742831055
630,"(55.703, 55.706]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0,Тульская,0.013194699693442457
631,"(55.703, 55.706]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.016458629955133402
632,"(55.703, 55.706]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.009270194172715747
633,"(55.703, 55.706]","(37.654, 37.661]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.0036723970373509253
634,"(55.703, 55.706]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.007316864082373084
635,"(55.703, 55.706]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.012607351030252003
636,"(55.703, 55.706]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.005147358545894791
637,"(55.703, 55.706]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.002558378392655115
638,"(55.703, 55.706]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.009954662224305832
639,"(55.703, 55.706]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.017439762039662327
640,"(55.703, 55.706]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Печатники,0.02288603067375879
641,"(55.703, 55.706]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.015631164384009882
642,"(55.703, 55.706]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.008847785033556968
643,"(55.703, 55.706]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.004973258489152849
644,"(55.703, 55.706]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.009147857672692031
645,"(55.703, 55.706]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Волжская,0.01518882813122862
646,"(55.703, 55.706]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Кузьминки,0.01227675038436601
647,"(55.703, 55.706]","(37.759, 37.767]",0.0,0.0,0.0,0.0,0.0,Кузьминки,0.004818568252078211
648,"(55.706, 55.708]","(37.495, 37.503]",0.0,0.0,0.0,0.0,0.0,Минская,0.025813728130585877
649,"(55.706, 55.708]","(37.503, 37.51]",0.0,0.0,0.0,0.0,0.0,Минская,0.02902341399628989
650,"(55.706, 55.708]","(37.51, 37.518]",0.0,0.0,0.0,0.0,0.0,Университет,0.0254620855390958
651,"(55.706, 55.708]","(37.518, 37.526]",0.0,0.0,0.0,0.0,0.0,Университет,0.01967327629043952
652,"(55.706, 55.708]","(37.526, 37.533]",0.0,0.0,0.0,0.0,0.0,Университет,0.01607289021925313
653,"(55.706, 55.708]","(37.533, 37.541]",0.0,0.0,0.0,0.0,0.0,Университет,0.015560777615536744
654,"(55.706, 55.708]","(37.541, 37.548]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.014517861998246794
655,"(55.706, 55.708]","(37.548, 37.556]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.007450054832018301
656,"(55.706, 55.708]","(37.556, 37.563]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.0035690778921212405
657,"(55.706, 55.708]","(37.563, 37.571]",0.0,0.0,0.0,0.0,0.0,Воробьёвы горы,0.009081482092697562
658,"(55.706, 55.708]","(37.571, 37.578]",19.61058772925388,19.647617173392515,19.595775951598412,19.58967915189904,19.67331346131839,Ленинский проспект,0.012973773545119466
659,"(55.706, 55.708]","(37.578, 37.586]",0.0,0.0,0.0,0.0,0.0,Ленинский проспект,0.005546963133104579
660,"(55.706, 55.708]","(37.586, 37.593]",94.77689990481113,95.28184924654734,94.57492016811666,99.520686003256,80.54554160947666,Ленинский проспект,0.0023914012628602345
661,"(55.706, 55.708]","(37.593, 37.601]",22.349903155706723,16.695510912698413,24.61166005291005,21.97034832451499,23.48856764928193,Ленинский проспект,0.009652398665617071
662,"(55.706, 55.708]","(37.601, 37.608]",12.839225397716586,9.716723549949293,14.088226136823511,12.489002471409385,13.889894176638224,Шаболовская,0.012357204376393899
663,"(55.706, 55.708]","(37.608, 37.616]",32.715476190476195,21.471949404761897,37.21288690476192,33.38871252204585,30.695767195767196,Тульская,0.010788887801811307
664,"(55.706, 55.708]","(37.616, 37.624]",149.36714616402114,132.83697916666668,155.97921296296298,144.70932539682542,163.34060846560845,Тульская,0.0032863505595055608
665,"(55.706, 55.708]","(37.624, 37.631]",74.40462254346183,63.604365079365074,78.72472552910055,73.76285273368606,76.32993197278913,Тульская,0.005296234511422862
666,"(55.706, 55.708]","(37.631, 37.639]",0.0,0.0,0.0,0.0,0.0,Тульская,0.012561850978265838
667,"(55.706, 55.708]","(37.639, 37.646]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.01611168830383898
668,"(55.706, 55.708]","(37.646, 37.654]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.00863924186488029
669,"(55.706, 55.708]","(37.654, 37.661]",48.12270990853396,40.9380171212195,50.99658702345973,47.75767944989045,49.21780128446446,Автозаводская,0.0014786818454255544
670,"(55.706, 55.708]","(37.661, 37.669]",0.0,0.0,0.0,0.0,0.0,Автозаводская,0.006498961455491837
671,"(55.706, 55.708]","(37.669, 37.676]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.012690362484972045
672,"(55.706, 55.708]","(37.676, 37.684]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.005347457339706954
673,"(55.706, 55.708]","(37.684, 37.691]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.00294028910143105
674,"(55.706, 55.708]","(37.691, 37.699]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.010059587466691226
675,"(55.706, 55.708]","(37.699, 37.706]",0.0,0.0,0.0,0.0,0.0,Кожуховская,0.01749986571377154
676,"(55.706, 55.708]","(37.706, 37.714]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.02295328516792556
677,"(55.706, 55.708]","(37.714, 37.722]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.015024423449836104
678,"(55.706, 55.708]","(37.722, 37.729]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.007725496747787857
679,"(55.706, 55.708]","(37.729, 37.737]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.0024765500196799847
680,"(55.706, 55.708]","(37.737, 37.744]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.008067422140924357
681,"(55.706, 55.708]","(37.744, 37.752]",0.0,0.0,0.0,0.0,0.0,Текстильшики,0.01537963913750914
682,"(55.706, 55.708]","(37.752, 37.759]",0.0,0.0,0.0,0.0,0.0,Кузьминки,0.012366026039114275
